age,gender,income,credit_score,transaction_amount,merchant_category,merchant_country,merchant_city,transaction_time,label
55,F,46423,688,2531,Gas,Canada,Vancouver,22,0.0
63,M,55196,581,2475,Entertainment,USA,Los Angeles,10,0.0
59,M,88796,691,2194,Grocery,USA,Toronto,23,0.0
18,M,62472,618,9467,Grocery,USA,Toronto,22,0.0
66,F,29995,706,6166,Restaurants,Canada,Toronto,18,0.0
54,M,53063,616,2829,Grocery,Canada,Los Angeles,12,0.0
28,F,70478,866,9490,Restaurants,Mexico,Toronto,4,0.0
27,F,65480,861,4852,Grocery,Canada,Los Angeles,22,0.0
25,F,41022,492,4251,Gas,Mexico,Los Angeles,4,0.0
62,F,70259,843,9935,Grocery,Mexico,Vancouver,14,0.0
35,F,30293,475,4258,Grocery,Canada,New York,3,0.0
25,F,56666,833,2873,Grocery,Canada,Vancouver,8,0.0
56,M,81943,338,65,Entertainment,USA,Los Angeles,7,0.0
69,M,6850,600,9808,Entertainment,Mexico,Vancouver,13,0.0
42,F,33925,733,7022,Gas,USA,Los Angeles,0,0.0
36,F,24859,518,3119,Gas,USA,Mexico City,6,0.0
49,F,72413,873,2830,Gas,Mexico,Los Angeles,17,0.0
64,F,92414,873,5673,Gas,Canada,Toronto,11,0.0
65,M,9099,343,8515,Gas,USA,Mexico City,23,0.0
39,M,84292,698,6218,Gas,USA,Los Angeles,17,0.0
61,F,59917,818,2117,Grocery,USA,Mexico City,4,0.0
36,F,77486,792,5393,Restaurants,USA,Mexico City,13,0.0
34,M,63434,539,677,Gas,Canada,Los Angeles,1,0.0
48,F,60030,587,8799,Gas,USA,Mexico City,3,0.0
23,M,42719,427,6057,Entertainment,Canada,Mexico City,0,0.0
46,M,87209,534,1818,Restaurants,Canada,Toronto,4,0.0
38,M,1524,857,220,Entertainment,Canada,Mexico City,4,0.0
42,F,27063,543,1852,Restaurants,Canada,Toronto,2,0.0
42,M,65712,435,9266,Entertainment,Mexico,Vancouver,0,0.0
23,F,60604,773,8103,Entertainment,Canada,Vancouver,14,0.0
47,M,49326,778,1060,Gas,Mexico,Toronto,22,0.0
38,F,55257,893,5157,Entertainment,USA,Toronto,6,0.0
30,F,5333,381,5884,Gas,USA,Vancouver,13,0.0
50,M,4709,807,9480,Restaurants,USA,New York,16,0.0
42,F,37132,753,7239,Gas,Mexico,Vancouver,7,0.0
25,M,24272,872,9929,Grocery,Mexico,New York,4,0.0
64,M,59939,310,29,Entertainment,Mexico,Mexico City,12,0.0
36,M,71630,516,478,Entertainment,Canada,Los Angeles,19,0.0
37,F,64504,855,6633,Restaurants,Canada,Toronto,3,0.0
35,M,42892,375,3902,Entertainment,Mexico,Toronto,16,0.0
30,F,34974,340,7685,Gas,Mexico,New York,6,0.0
64,M,5016,429,916,Restaurants,Canada,New York,22,0.0
68,M,30081,538,5589,Gas,Canada,Mexico City,11,0.0
56,F,80409,308,6357,Entertainment,USA,Vancouver,6,0.0
23,M,64605,811,500,Gas,USA,Toronto,9,0.0
49,F,72046,581,8117,Restaurants,USA,Los Angeles,12,0.0
36,M,34277,706,3722,Entertainment,USA,Vancouver,7,0.0
36,F,62803,372,359,Grocery,Mexico,Los Angeles,19,0.0
33,F,57937,487,6693,Gas,Canada,New York,3,0.0
45,M,25691,760,5572,Restaurants,Mexico,Vancouver,14,0.0
57,M,59484,709,1969,Entertainment,USA,Toronto,12,0.0
51,F,34172,758,6091,Grocery,Canada,Los Angeles,11,0.0
65,M,80996,480,432,Grocery,USA,Vancouver,2,0.0
62,M,94748,878,2182,Restaurants,USA,Vancouver,13,0.0
69,M,21634,325,9620,Gas,Mexico,Toronto,14,0.0
43,M,7242,708,9143,Restaurants,Canada,Vancouver,1,0.0
37,F,15118,840,5443,Restaurants,USA,Vancouver,22,0.0
62,F,31785,741,2290,Entertainment,USA,Los Angeles,18,0.0
50,F,31119,838,5605,Entertainment,Mexico,Toronto,8,0.0
23,F,33785,600,758,Entertainment,Mexico,New York,2,0.0
40,M,42127,793,8033,Grocery,USA,Vancouver,12,0.0
68,F,25879,435,4324,Restaurants,Mexico,Vancouver,10,0.0
27,M,58158,480,8906,Gas,USA,Toronto,6,0.0
35,F,14397,356,793,Grocery,USA,Mexico City,22,0.0
44,F,30282,670,3412,Gas,Canada,Toronto,19,0.0
40,M,22592,393,2330,Restaurants,USA,Toronto,7,0.0
19,F,39678,562,7166,Gas,Mexico,Mexico City,9,0.0
55,F,87343,881,1248,Grocery,Mexico,Vancouver,12,0.0
51,M,5797,703,8509,Entertainment,Canada,Vancouver,4,0.0
33,M,64493,641,4143,Gas,Canada,New York,20,0.0
34,M,89388,435,3372,Grocery,Canada,New York,4,0.0
25,M,70549,375,3489,Gas,Canada,Vancouver,2,0.0
44,M,67120,817,675,Restaurants,USA,Toronto,5,0.0
41,F,25716,631,917,Entertainment,Mexico,Mexico City,6,0.0
46,F,52325,480,636,Gas,Canada,Los Angeles,21,0.0
41,F,51508,380,7018,Restaurants,Canada,New York,14,0.0
52,F,47715,321,1014,Gas,USA,Toronto,12,0.0
18,M,89698,631,9866,Restaurants,USA,Toronto,12,0.0
47,M,75535,642,3607,Gas,Mexico,Vancouver,18,0.0
26,M,83620,786,3543,Gas,Canada,New York,14,0.0
30,M,36187,625,2843,Grocery,Mexico,Los Angeles,20,0.0
60,F,48214,823,6141,Grocery,Mexico,New York,16,0.0
41,F,79848,874,1259,Grocery,Canada,Mexico City,6,0.0
26,F,8100,473,9691,Entertainment,Mexico,Mexico City,16,0.0
42,M,49205,812,1144,Restaurants,USA,Los Angeles,2,0.0
20,F,59221,872,4166,Restaurants,Canada,Toronto,19,0.0
59,F,46954,619,1808,Grocery,USA,Los Angeles,16,0.0
29,M,1829,453,6519,Grocery,Canada,Los Angeles,21,0.0
47,F,16341,706,2962,Gas,USA,Toronto,18,0.0
48,M,2972,878,1454,Entertainment,USA,Los Angeles,20,0.0
38,F,93714,551,3725,Restaurants,USA,Toronto,10,0.0
63,F,65946,881,8438,Entertainment,Canada,Los Angeles,22,0.0
30,F,63817,804,4367,Restaurants,Mexico,Mexico City,1,0.0
36,M,59679,522,8131,Restaurants,Mexico,New York,23,0.0
27,F,15256,415,601,Entertainment,Mexico,Toronto,1,0.0
53,F,7143,805,2405,Grocery,Mexico,New York,4,0.0
41,M,99179,651,2914,Entertainment,Mexico,Toronto,23,0.0
25,F,22427,574,5976,Entertainment,Canada,Vancouver,16,0.0
19,F,54109,315,6361,Entertainment,Canada,New York,23,0.0
52,F,55024,842,7131,Grocery,Canada,New York,4,0.0
53,M,54295,489,9210,Gas,Canada,Mexico City,1,0.0
56,F,17535,322,6281,Gas,Mexico,Vancouver,8,0.0
22,M,43136,740,2440,Gas,Canada,Vancouver,10,0.0
69,M,18124,710,6118,Restaurants,Canada,New York,5,0.0
61,F,8685,774,4693,Gas,Mexico,Vancouver,10,0.0
24,M,59519,746,8233,Restaurants,USA,Los Angeles,7,0.0
34,M,64695,511,8317,Grocery,USA,New York,16,0.0
36,F,93622,636,9352,Gas,Mexico,Los Angeles,21,0.0
26,M,93555,493,9043,Gas,Canada,Vancouver,22,0.0
49,F,53109,432,787,Gas,Canada,New York,14,0.0
50,F,89305,331,9741,Gas,USA,Toronto,7,0.0
61,M,44576,587,2267,Gas,Canada,Mexico City,15,0.0
67,F,98422,460,370,Gas,Canada,Toronto,12,0.0
43,M,75966,500,5963,Grocery,USA,Vancouver,16,0.0
41,M,53645,300,1917,Entertainment,Canada,Los Angeles,5,0.0
59,M,83403,658,3614,Gas,Canada,Toronto,2,0.0
54,F,91203,768,8038,Gas,USA,Vancouver,14,0.0
53,F,90322,739,4641,Entertainment,USA,Vancouver,1,0.0
54,F,8991,578,7131,Restaurants,USA,New York,1,0.0
67,M,80158,454,6569,Restaurants,USA,Vancouver,15,0.0
31,M,30214,447,4033,Entertainment,USA,New York,10,0.0
58,F,35402,625,5008,Grocery,Canada,Vancouver,23,0.0
60,F,41426,627,6054,Restaurants,Mexico,Mexico City,8,0.0
30,F,96846,348,4078,Restaurants,Canada,Los Angeles,1,0.0
35,M,85840,313,1083,Restaurants,USA,Vancouver,14,0.0
31,M,58979,586,6403,Grocery,USA,Los Angeles,6,0.0
44,F,32829,482,9711,Grocery,Mexico,New York,3,0.0
18,F,85487,400,5241,Restaurants,USA,Los Angeles,1,0.0
24,M,74527,716,4298,Entertainment,Mexico,Toronto,15,0.0
63,F,28880,733,2054,Grocery,Canada,Mexico City,8,0.0
21,M,72380,884,832,Entertainment,Mexico,Toronto,18,0.0
46,M,64132,613,3267,Grocery,USA,Toronto,22,0.0
58,M,35869,504,6484,Entertainment,Mexico,Toronto,0,0.0
30,M,98023,805,4609,Grocery,Mexico,Los Angeles,17,0.0
59,M,25754,644,521,Gas,Canada,New York,10,0.0
18,F,92790,493,4982,Grocery,USA,New York,5,0.0
37,M,24207,518,3385,Entertainment,Canada,Vancouver,14,0.0
53,M,65872,722,2748,Gas,USA,Vancouver,8,0.0
45,M,9098,832,1078,Entertainment,Mexico,Mexico City,6,0.0
23,M,79039,702,5130,Grocery,Mexico,New York,9,0.0
27,M,32969,857,4602,Gas,Canada,Mexico City,13,0.0
67,F,92799,627,8669,Grocery,Mexico,Vancouver,16,0.0
51,M,44139,737,8982,Restaurants,USA,Mexico City,22,0.0
53,F,74607,340,302,Gas,USA,Vancouver,3,0.0
60,F,7946,605,1313,Gas,USA,New York,8,0.0
39,F,81441,792,8791,Restaurants,Mexico,Vancouver,19,0.0
49,M,38636,615,9048,Restaurants,Canada,Vancouver,18,0.0
63,M,90461,722,1865,Restaurants,Mexico,Vancouver,3,0.0
26,M,74951,510,9313,Entertainment,Canada,Mexico City,16,0.0
48,M,40172,337,7962,Restaurants,Canada,Mexico City,23,0.0
66,F,24743,623,1594,Gas,Mexico,Mexico City,7,0.0
35,F,37963,673,9127,Grocery,USA,Los Angeles,1,0.0
20,M,4912,673,9008,Entertainment,Canada,Los Angeles,22,0.0
39,F,67186,562,9994,Gas,USA,Los Angeles,4,0.0
69,M,12412,652,8302,Gas,Mexico,New York,2,0.0
52,F,96641,566,9431,Gas,USA,Vancouver,4,0.0
38,F,32973,304,9141,Gas,Canada,Toronto,23,0.0
65,M,39432,339,7950,Gas,Canada,Mexico City,19,0.0
58,F,1772,483,7114,Grocery,USA,Mexico City,10,0.0
50,M,70646,808,6100,Restaurants,USA,Los Angeles,7,0.0
69,F,28857,799,5854,Restaurants,Canada,Los Angeles,13,0.0
25,F,44474,621,9880,Entertainment,Mexico,Mexico City,11,0.0
39,M,62568,592,3089,Grocery,USA,Los Angeles,19,0.0
34,F,2927,643,1823,Restaurants,USA,Toronto,11,0.0
63,M,19392,466,7828,Restaurants,Canada,Mexico City,3,0.0
40,F,89787,812,7898,Grocery,Canada,New York,3,0.0
27,F,14698,794,8468,Grocery,Mexico,Los Angeles,4,0.0
52,M,26426,848,8685,Grocery,Mexico,Mexico City,2,0.0
39,F,55119,642,6605,Gas,USA,Mexico City,12,0.0
33,M,23319,403,2392,Entertainment,USA,New York,19,0.0
18,F,85262,570,139,Gas,Canada,New York,7,0.0
36,F,16680,647,975,Restaurants,USA,Vancouver,8,0.0
51,M,15296,414,1926,Grocery,Mexico,Vancouver,11,1.0
63,F,9577,381,1397,Entertainment,USA,Vancouver,7,0.0
20,M,30421,642,6781,Restaurants,Mexico,Toronto,20,0.0
38,M,92777,733,3266,Grocery,Mexico,Mexico City,1,0.0
51,M,91875,694,5910,Gas,Canada,New York,22,0.0
30,F,18969,585,8294,Entertainment,Mexico,Toronto,8,0.0
39,M,43631,474,4786,Restaurants,USA,New York,11,0.0
57,F,83033,448,5746,Gas,USA,Los Angeles,21,0.0
42,M,67585,698,5749,Entertainment,USA,Toronto,9,0.0
27,F,8120,627,1656,Gas,Canada,New York,14,0.0
31,M,24421,443,1033,Restaurants,Canada,Vancouver,11,0.0
58,M,24880,730,7968,Entertainment,USA,Toronto,12,0.0
59,F,76585,591,2136,Grocery,Mexico,Vancouver,4,0.0
49,M,90235,847,9213,Restaurants,Mexico,Toronto,5,0.0
54,M,31524,878,5947,Restaurants,Canada,Mexico City,22,0.0
44,F,83973,487,4465,Entertainment,Canada,Vancouver,8,0.0
34,F,65382,784,40,Grocery,USA,Toronto,3,1.0
63,F,34986,412,7328,Restaurants,Mexico,Vancouver,21,0.0
31,F,58115,740,1338,Grocery,Mexico,New York,9,0.0
61,F,10440,619,1324,Restaurants,Mexico,Toronto,11,0.0
27,M,3885,472,3532,Entertainment,USA,Mexico City,9,0.0
23,M,79548,449,4338,Restaurants,Mexico,Mexico City,7,0.0
24,M,88506,633,3891,Grocery,Canada,Los Angeles,7,0.0
39,F,4551,634,5428,Gas,Canada,Los Angeles,17,0.0
39,F,37530,504,7192,Grocery,USA,Mexico City,3,0.0
31,F,72608,313,553,Gas,USA,Vancouver,0,0.0
46,F,47231,557,4407,Restaurants,Mexico,Mexico City,22,0.0
22,F,62176,301,3693,Grocery,USA,Los Angeles,19,0.0
49,F,62583,372,6088,Grocery,Canada,Los Angeles,23,0.0
41,M,57727,535,3006,Grocery,USA,Vancouver,2,0.0
53,M,82419,381,7541,Grocery,USA,Mexico City,3,0.0
49,F,24864,776,6946,Entertainment,Canada,Toronto,23,0.0
25,F,83806,535,1892,Grocery,Mexico,Mexico City,18,0.0
39,F,13544,351,9714,Gas,USA,Vancouver,14,0.0
47,M,53187,659,8686,Grocery,Canada,Mexico City,3,0.0
18,M,36822,320,5614,Grocery,USA,New York,10,0.0
21,F,49488,531,770,Entertainment,USA,Los Angeles,20,0.0
26,F,30094,684,7738,Restaurants,USA,Mexico City,9,0.0
46,M,99594,502,7049,Entertainment,Mexico,Toronto,7,0.0
56,M,27439,374,9117,Grocery,Canada,Los Angeles,23,0.0
67,F,91920,891,4270,Restaurants,Canada,Mexico City,4,0.0
49,M,90063,888,3292,Restaurants,USA,New York,10,0.0
51,M,49406,607,3811,Entertainment,Mexico,Vancouver,7,0.0
50,M,48335,555,1171,Restaurants,Canada,Los Angeles,14,0.0
63,F,50579,606,7447,Gas,USA,Vancouver,2,0.0
59,M,39340,300,1131,Gas,USA,Los Angeles,7,0.0
44,F,85036,505,5532,Gas,Mexico,Mexico City,2,0.0
27,M,92130,707,9775,Gas,USA,Mexico City,9,0.0
32,F,61194,839,3548,Grocery,Canada,Vancouver,7,0.0
50,F,66330,846,5039,Gas,Mexico,Mexico City,20,0.0
69,F,36335,332,1446,Grocery,Canada,Vancouver,3,0.0
18,F,74295,432,8542,Grocery,Canada,Vancouver,17,0.0
62,F,28423,597,6094,Gas,USA,Vancouver,9,0.0
69,M,66751,579,6176,Grocery,USA,Toronto,10,0.0
24,M,46425,599,8400,Gas,Canada,Vancouver,12,0.0
48,F,82912,725,1926,Gas,USA,New York,23,0.0
27,F,91529,716,7605,Gas,USA,Toronto,18,0.0
63,M,98003,423,8319,Entertainment,Mexico,Toronto,7,0.0
45,M,69337,634,4080,Entertainment,Canada,New York,19,0.0
51,F,1727,819,1073,Gas,Mexico,Mexico City,14,0.0
24,F,45570,601,1219,Gas,USA,New York,21,0.0
38,M,65331,835,9934,Restaurants,Mexico,Mexico City,15,0.0
27,M,46643,820,31,Restaurants,USA,Toronto,4,0.0
54,M,27530,859,7525,Entertainment,Canada,Mexico City,1,0.0
27,F,88270,702,2447,Grocery,Mexico,Mexico City,22,0.0
52,F,15342,425,3514,Gas,Mexico,Mexico City,11,0.0
49,F,9360,654,764,Entertainment,USA,Toronto,12,0.0
28,M,42375,520,4730,Entertainment,USA,Los Angeles,8,0.0
27,F,43649,807,8392,Entertainment,USA,Toronto,9,0.0
28,M,87337,347,1809,Grocery,USA,Mexico City,14,0.0
66,M,61001,882,6807,Grocery,USA,Los Angeles,15,0.0
18,M,94171,532,2126,Gas,Mexico,Vancouver,23,0.0
51,F,70905,858,7388,Grocery,Mexico,Toronto,14,0.0
34,M,91414,705,7901,Restaurants,Mexico,New York,8,0.0
62,F,49072,523,1038,Entertainment,USA,Vancouver,15,0.0
21,M,15328,307,5205,Entertainment,USA,Toronto,20,0.0
18,F,25909,866,7678,Grocery,USA,New York,8,0.0
42,M,7181,405,1969,Gas,Mexico,Vancouver,23,0.0
27,F,94670,627,7318,Restaurants,USA,Mexico City,20,0.0
50,M,5557,762,7726,Grocery,Canada,Mexico City,16,0.0
39,F,45757,832,3130,Grocery,Canada,Los Angeles,2,0.0
33,F,26149,359,5149,Entertainment,USA,Los Angeles,4,0.0
69,F,73944,812,5173,Restaurants,USA,Los Angeles,14,0.0
66,M,8486,490,3948,Entertainment,Canada,Mexico City,1,0.0
21,M,39621,302,3657,Restaurants,USA,Vancouver,16,0.0
61,M,69923,745,2935,Entertainment,USA,Los Angeles,19,0.0
59,F,32364,675,9297,Entertainment,USA,Mexico City,1,0.0
61,M,80585,673,7700,Grocery,Mexico,Los Angeles,3,0.0
26,M,42736,588,2870,Restaurants,Mexico,New York,9,0.0
24,F,18957,604,983,Restaurants,Canada,Toronto,18,0.0
50,F,31427,449,3907,Restaurants,USA,New York,23,0.0
49,M,29592,877,438,Gas,USA,New York,19,0.0
24,M,30565,840,4891,Gas,Mexico,Toronto,9,0.0
42,M,96233,502,8228,Grocery,Mexico,Los Angeles,1,1.0
58,F,1295,722,780,Grocery,USA,New York,11,1.0
37,M,99637,848,1181,Entertainment,Mexico,Vancouver,11,0.0
32,F,80078,677,4708,Restaurants,USA,Mexico City,6,0.0
60,F,10189,743,3390,Restaurants,Canada,Mexico City,9,0.0
41,F,66574,330,8324,Grocery,USA,Mexico City,2,0.0
53,M,10561,700,8903,Entertainment,USA,New York,23,0.0
55,F,7663,477,8132,Entertainment,Mexico,Los Angeles,5,0.0
52,F,51520,778,3680,Gas,Mexico,Toronto,22,0.0
62,F,18139,341,892,Entertainment,USA,Toronto,20,0.0
27,M,62867,626,8571,Grocery,USA,Mexico City,23,0.0
23,F,96532,446,5514,Grocery,USA,New York,19,0.0
61,M,57101,818,4567,Entertainment,USA,Los Angeles,4,0.0
42,M,23630,490,2716,Gas,USA,New York,5,0.0
41,M,18318,824,7757,Gas,Canada,Vancouver,19,0.0
40,F,76669,666,7899,Grocery,Canada,Mexico City,8,0.0
61,F,80651,740,5506,Restaurants,Mexico,Mexico City,0,0.0
18,F,59324,856,2577,Restaurants,USA,Los Angeles,17,0.0
63,F,55406,429,7258,Entertainment,USA,New York,17,0.0
27,F,33634,896,4225,Restaurants,Mexico,New York,12,0.0
55,M,69189,386,5971,Gas,Canada,Mexico City,11,0.0
52,F,84540,320,1148,Entertainment,Mexico,Toronto,21,0.0
36,M,49123,379,5231,Restaurants,Mexico,Los Angeles,0,0.0
49,F,53104,313,6002,Restaurants,Mexico,Mexico City,7,0.0
35,M,11187,359,234,Entertainment,Canada,Toronto,6,0.0
35,M,55102,594,1656,Grocery,Mexico,Vancouver,19,0.0
32,M,92292,820,5211,Restaurants,Mexico,Los Angeles,2,0.0
18,M,5236,549,271,Restaurants,USA,Los Angeles,6,0.0
20,M,20264,435,2627,Grocery,Mexico,Vancouver,18,0.0
38,F,74723,728,1820,Grocery,Canada,Los Angeles,0,0.0
56,F,18037,394,273,Restaurants,Canada,New York,18,0.0
55,F,43023,717,6724,Entertainment,Canada,Los Angeles,21,0.0
32,M,14926,711,3934,Entertainment,Mexico,New York,4,0.0
49,M,75981,899,8417,Gas,Canada,Toronto,22,0.0
57,M,12568,862,400,Gas,Mexico,Los Angeles,13,0.0
33,M,90384,647,9338,Gas,USA,Toronto,19,0.0
61,F,92723,460,521,Restaurants,USA,New York,8,1.0
56,F,66033,316,8378,Gas,Mexico,Vancouver,11,0.0
68,M,4118,445,4595,Grocery,Canada,Toronto,22,0.0
20,M,42302,685,2281,Grocery,USA,Vancouver,21,0.0
42,M,51844,890,3511,Gas,Mexico,Vancouver,14,0.0
59,F,85824,593,1308,Gas,Mexico,Los Angeles,19,0.0
62,F,2268,658,3293,Entertainment,Mexico,New York,21,0.0
60,M,45632,899,2495,Restaurants,Canada,Los Angeles,11,0.0
63,F,85246,653,1934,Grocery,Canada,Los Angeles,11,0.0
23,M,12857,500,9717,Restaurants,Canada,Toronto,13,0.0
45,F,19705,759,1709,Gas,USA,Vancouver,13,0.0
64,M,7860,521,9559,Entertainment,USA,Los Angeles,7,0.0
34,M,29658,413,4485,Grocery,Mexico,New York,22,0.0
26,F,18645,307,1509,Restaurants,USA,Vancouver,1,0.0
22,M,38728,851,3699,Grocery,Mexico,Toronto,4,0.0
44,M,94423,470,7205,Restaurants,Mexico,Mexico City,10,0.0
35,M,9240,487,7232,Entertainment,Canada,Mexico City,23,0.0
29,M,11275,420,1702,Restaurants,Mexico,Mexico City,14,0.0
36,M,83018,639,9395,Gas,Canada,Vancouver,16,0.0
59,F,31433,718,9644,Entertainment,Canada,Vancouver,18,0.0
56,F,82943,633,1139,Entertainment,Canada,New York,13,0.0
31,F,69956,426,5549,Entertainment,USA,Los Angeles,7,0.0
20,M,86166,479,6345,Grocery,USA,New York,15,0.0
44,M,40262,641,4969,Grocery,USA,Los Angeles,10,0.0
33,F,2716,436,4345,Restaurants,Mexico,Vancouver,19,0.0
55,F,96292,328,6679,Gas,Canada,Mexico City,12,0.0
44,F,18066,671,7691,Entertainment,Canada,Toronto,3,0.0
51,M,56916,337,6376,Entertainment,Canada,Vancouver,17,0.0
31,M,42024,852,6761,Entertainment,Mexico,Mexico City,22,0.0
46,M,20212,681,2033,Grocery,USA,Vancouver,13,0.0
42,F,69793,494,320,Grocery,USA,Los Angeles,1,0.0
53,M,60600,457,9125,Gas,Canada,Toronto,21,0.0
29,M,67457,770,6009,Gas,USA,Los Angeles,0,0.0
30,F,3708,828,5977,Grocery,Mexico,Toronto,2,0.0
24,F,87899,740,8539,Entertainment,Mexico,Toronto,23,1.0
29,F,26292,438,2200,Restaurants,Canada,Toronto,21,0.0
40,F,7659,861,4305,Grocery,Canada,New York,16,0.0
60,M,46458,357,9644,Grocery,USA,Los Angeles,7,0.0
64,F,41105,390,5880,Grocery,USA,Los Angeles,10,0.0
22,M,94503,820,3335,Grocery,Mexico,Los Angeles,6,0.0
48,F,35684,468,1302,Gas,Mexico,Mexico City,13,0.0
61,M,16056,558,7598,Entertainment,Canada,New York,11,0.0
36,M,38059,491,4104,Grocery,USA,Mexico City,17,0.0
57,M,3426,721,5281,Grocery,USA,Vancouver,5,0.0
42,M,78793,445,8109,Grocery,USA,Vancouver,8,0.0
45,M,51136,849,3142,Restaurants,USA,New York,23,0.0
64,M,35847,469,6058,Restaurants,Canada,Mexico City,6,0.0
53,F,75768,408,4990,Gas,USA,Los Angeles,17,0.0
41,M,92163,693,3561,Entertainment,Canada,New York,14,0.0
50,M,34930,328,6477,Grocery,Canada,New York,9,0.0
50,M,68620,694,1807,Grocery,USA,Mexico City,7,0.0
54,F,48626,365,3769,Restaurants,Canada,Toronto,9,0.0
46,F,35837,714,2262,Grocery,Mexico,Los Angeles,5,0.0
46,M,73973,622,9358,Gas,USA,Mexico City,9,0.0
60,M,25819,805,6440,Entertainment,Mexico,Los Angeles,22,0.0
42,F,56778,854,6573,Gas,USA,Mexico City,11,0.0
49,M,4259,751,8816,Restaurants,Mexico,New York,10,0.0
22,M,84607,782,19,Entertainment,Canada,Los Angeles,4,0.0
69,M,60528,682,7954,Gas,USA,New York,2,0.0
33,F,22732,590,3458,Entertainment,Canada,New York,23,0.0
54,M,39875,680,4946,Gas,Mexico,Los Angeles,2,0.0
18,M,51970,319,1198,Entertainment,Canada,Vancouver,9,0.0
36,M,3374,786,6322,Entertainment,Canada,Vancouver,10,0.0
22,M,71871,682,2433,Restaurants,USA,Toronto,3,0.0
34,M,21816,407,9094,Entertainment,USA,Mexico City,13,0.0
56,F,13163,824,8071,Grocery,Canada,Los Angeles,23,0.0
69,F,63716,347,9191,Gas,USA,New York,1,0.0
45,F,45428,756,3950,Entertainment,Mexico,Toronto,0,0.0
66,F,26007,672,8698,Gas,USA,Mexico City,18,0.0
22,F,65015,644,3568,Gas,USA,Toronto,23,0.0
49,F,80916,320,7652,Grocery,Canada,Los Angeles,4,0.0
32,F,4974,406,1523,Grocery,Canada,Mexico City,9,0.0
30,F,58941,750,272,Gas,Mexico,Vancouver,1,0.0
69,M,77390,544,6858,Grocery,Canada,Los Angeles,10,0.0
49,M,67794,830,4896,Restaurants,Canada,New York,23,0.0
31,F,16153,426,2499,Grocery,USA,New York,1,0.0
19,M,28351,709,1026,Gas,USA,Los Angeles,21,0.0
53,F,73255,540,3763,Grocery,Canada,Toronto,9,0.0
43,M,24410,392,7630,Restaurants,USA,Los Angeles,13,0.0
56,F,35230,775,4991,Gas,Mexico,Vancouver,20,0.0
18,M,89899,322,213,Restaurants,Canada,New York,7,0.0
35,F,53875,653,6885,Gas,Mexico,Mexico City,21,0.0
26,F,50020,597,1571,Grocery,Mexico,Toronto,20,0.0
21,F,52148,540,7443,Restaurants,Mexico,New York,21,0.0
65,M,12083,795,9928,Entertainment,Mexico,Los Angeles,18,1.0
21,M,20636,868,5071,Grocery,USA,Vancouver,10,0.0
57,F,12745,842,5073,Entertainment,Canada,Los Angeles,15,1.0
57,M,78258,562,591,Grocery,USA,Toronto,11,0.0
31,M,94951,538,7456,Entertainment,Mexico,Mexico City,23,0.0
34,M,93671,341,7086,Gas,Mexico,New York,3,0.0
40,M,7318,741,3206,Restaurants,Canada,Vancouver,17,0.0
52,F,71641,837,8055,Grocery,Mexico,Los Angeles,13,0.0
21,M,66596,771,8945,Restaurants,USA,Toronto,14,0.0
32,M,62060,345,2900,Entertainment,Mexico,Toronto,23,0.0
44,M,59061,347,9433,Grocery,Mexico,Toronto,10,0.0
37,M,67025,354,3236,Gas,Mexico,Toronto,22,0.0
32,M,84492,505,7860,Gas,USA,Vancouver,11,0.0
63,F,52681,439,9080,Gas,USA,Toronto,18,0.0
57,M,4440,841,8301,Restaurants,USA,Toronto,4,0.0
32,F,38957,737,2943,Entertainment,Mexico,New York,21,0.0
38,F,77142,364,1970,Grocery,Mexico,Toronto,5,0.0
54,M,31406,702,5393,Entertainment,Canada,New York,14,0.0
35,F,7059,635,391,Grocery,USA,Toronto,6,0.0
40,M,52231,576,1024,Restaurants,Canada,Mexico City,9,0.0
30,M,29916,863,2582,Gas,USA,Los Angeles,0,0.0
27,F,76424,501,1846,Entertainment,USA,New York,9,0.0
22,F,1313,569,3787,Gas,Canada,Los Angeles,1,0.0
37,F,56047,439,8678,Grocery,USA,New York,15,0.0
34,F,41983,482,8932,Gas,USA,Mexico City,8,0.0
38,F,5842,802,5075,Restaurants,Mexico,Toronto,10,0.0
52,F,91922,738,9826,Restaurants,Mexico,Toronto,15,0.0
36,M,4688,715,7097,Grocery,Mexico,Mexico City,6,0.0
62,M,16328,669,315,Gas,Mexico,Toronto,4,0.0
37,M,95767,850,1002,Entertainment,USA,New York,6,0.0
55,M,79153,639,8580,Restaurants,Mexico,Vancouver,3,0.0
62,M,15496,496,7521,Entertainment,USA,New York,12,0.0
65,M,12817,698,5502,Entertainment,USA,Toronto,11,0.0
53,M,38505,370,1842,Entertainment,USA,Toronto,23,0.0
30,F,72505,586,9152,Gas,Mexico,Mexico City,19,0.0
50,M,43504,853,1838,Entertainment,USA,Toronto,18,0.0
51,F,85728,624,972,Gas,USA,Vancouver,16,0.0
25,M,75471,746,6554,Entertainment,Canada,Vancouver,12,0.0
39,M,84054,806,9692,Restaurants,Mexico,New York,19,0.0
67,F,66606,814,4376,Grocery,Mexico,Mexico City,22,0.0
22,M,60074,892,7656,Entertainment,Canada,Vancouver,12,0.0
66,M,97112,600,480,Gas,USA,New York,19,0.0
67,F,83941,873,7102,Gas,Canada,Mexico City,2,0.0
32,F,18607,584,801,Entertainment,Mexico,Los Angeles,17,0.0
